EIN2,CENSUS_REGION,CENSUS_COUNTY_NAME,CENSUS_STATE_NAME,CONGRESS_DISTRICT_NAME,SUBSECTOR,EXPENSE_CATEGORY,GOVERNMENT_GRANT_DOLLAR_AMOUNT,PROFIT_MARGIN,PROFIT_MARGIN_NOGOVTGRANT,AT_RISK_NUM
EIN-45-4756059,East North Central,Manistee County,Michigan,2nd Congressional district,Human services,$100K to $499K,31292,-0.810117443750924,-0.987999818092932,1
EIN-54-1934695,South Atlantic,Roanoke city,Virginia,6th Congressional district,Human services,$1M to $4.9M,236000,0.0357089147864485,-0.123443960316984,1
EIN-46-1532435,East South Central,Jefferson County,Alabama,7th Congressional district,Human services,Less than $100K,219750,0.891353811149033,-0.108646188850967,1
EIN-72-0682965,West South Central,Sabine Parish,Louisiana,4th Congressional district,Unclassified,$1M to $4.9M,2076724,-0.221418830238274,-1.15581900013543,1
EIN-54-0792030,South Atlantic,Smyth County,Virginia,9th Congressional district,Unclassified,$1M to $4.9M,1719786,0.00499739043347016,-0.96535849801814,1
EIN-31-1674450,West North Central,Otoe County,Nebraska,3rd Congressional district,"Arts, culture, and humanities",$100K to $499K,150000,0.04438127090301,-0.373678929765886,1
EIN-82-3626190,South Atlantic,Broward County,Florida,23rd Congressional district,"Public, societal benefit",$100K to $499K,3e+05,0.28470106260402,-0.483446421712969,1
EIN-20-4091251,East South Central,Shelby County,Tennessee,8th Congressional district,"Arts, culture, and humanities",$500K to $999K,214610,0.220482754569051,-0.0660643138679114,1
EIN-86-1130456,South Atlantic,Baltimore city,Maryland,7th Congressional district,Environment and animals,$5M to $9.9M,1518900,0.0871331693540609,-0.137549399396823,1
EIN-04-2690262,New England,Suffolk County,Massachusetts,8th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,39160,-0.320556911139716,-0.349795716619528,1
EIN-36-2606239,East North Central,Stephenson County,Illinois,17th Congressional district,Human services,$5M to $9.9M,279143,0.194959963521561,0.157600479990728,0
EIN-72-1454255,West South Central,Jefferson Parish,Louisiana,1st Congressional district,Human services,$500K to $999K,333502,-0.103310529012007,-0.576570440093601,1
EIN-73-1554474,West South Central,Tulsa County,Oklahoma,1st Congressional district,"Public, societal benefit",$10M or more,2362931,0.342464411412251,0.335293127695012,0
EIN-45-0476945,Mid-Atlantic,Richmond County,New York,11th Congressional district,"Arts, culture, and humanities",$500K to $999K,470887,0.282917055413652,-0.0771929153729677,1
EIN-58-1404850,South Atlantic,DeKalb County,Georgia,5th Congressional district,Unclassified,$100K to $499K,104201,0.0819553315052304,-0.15856253866253,1
EIN-26-3414842,West South Central,Lamar County,Texas,4th Congressional district,Religion-related,Less than $100K,36020,-0.553248195446974,-1.55324819544697,1
EIN-93-1127001,Pacific,Marion County,Oregon,5th Congressional district,Unclassified,$1M to $4.9M,244282,-0.333495986798567,-0.523911228623476,1
EIN-48-6127351,West North Central,Shawnee County,Kansas,2nd Congressional district,Human services,$5M to $9.9M,7565965,0.132208340210884,-0.746024659819529,1
EIN-62-1229343,East South Central,Rutherford County,Tennessee,4th Congressional district,"Public, societal benefit",$100K to $499K,62700,0.0806830525172405,-0.145581702506956,1
EIN-74-1604409,West South Central,Cameron County,Texas,34th Congressional district,Environment and animals,$5M to $9.9M,1460898,-0.00638150931280238,-0.186579711571469,1
EIN-33-0724040,Pacific,San Diego County,California,50th Congressional district,Unclassified,$100K to $499K,125492,0.29222245385119,-0.0762398593000825,1
EIN-16-1605584,Mid-Atlantic,St. Lawrence County,New York,21st Congressional district,Health,$100K to $499K,391679,-0.0164110777186576,-0.961131023304502,1
EIN-33-0459227,Pacific,San Bernardino County,California,23rd Congressional district,Unclassified,$1M to $4.9M,760893,-0.161424800425942,-0.818021940849623,1
EIN-46-3205612,Mid-Atlantic,Albany County,New York,20th Congressional district,Human services,$100K to $499K,28034,0.0641334447557718,-0.165544249455177,1
EIN-83-3482550,Mid-Atlantic,Monroe County,New York,25th Congressional district,Human services,$1M to $4.9M,20000,-0.0388408725136586,-0.0552131921602785,1
EIN-20-5671272,East North Central,Stark County,Ohio,13th Congressional district,Human services,$1M to $4.9M,55120,0.0837410172298194,0.07133950708947,0
EIN-30-0626664,East North Central,Cook County,Illinois,4th Congressional district,Human services,$1M to $4.9M,565354,-0.0659079274833546,-0.383590532580288,1
EIN-15-0614844,Mid-Atlantic,Seneca County,New York,24th Congressional district,"Arts, culture, and humanities",$100K to $499K,2928,0.58192266731738,0.576384041645623,0
EIN-84-1439821,Mountain,Boulder County,Colorado,2nd Congressional district,Human services,$1M to $4.9M,69979,-1.13503595263643,-1.26700183487623,1
EIN-23-7155997,Mountain,Yellowstone County,Montana,2nd Congressional district,"Arts, culture, and humanities",$100K to $499K,228124,0.0536740004976775,-0.537639453384207,1
EIN-87-0429133,Mountain,Weber County,Utah,1st Congressional district,Human services,$1M to $4.9M,1433590,0.00176364883668612,-0.993649475488059,1
EIN-58-1281657,South Atlantic,DeKalb County,Georgia,5th Congressional district,Education,$1M to $4.9M,2383882,-0.018977629978784,-0.697763965994083,1
EIN-23-7383218,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),Unclassified,$5M to $9.9M,3712830,0.0275000294520493,-0.432922926777245,1
EIN-23-7209818,West South Central,Arkansas County,Arkansas,1st Congressional district,"Arts, culture, and humanities",$100K to $499K,36560,0.00812844239535443,-0.229612240783972,1
EIN-66-0671421,Unmapped,Caguas Municipio,Other/unmapped jurisdictions,Resident commissioner district (at large),Hospitals,$10M or more,6061256,0.0662801334844403,-0.077241544145626,1
EIN-16-0926574,Mid-Atlantic,Tompkins County,New York,19th Congressional district,Unclassified,$100K to $499K,25022,0.14661707490151,0.0853891893214574,0
EIN-74-2893040,South Atlantic,Montgomery County,Maryland,8th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,690941,-0.0717768127149688,-0.807760766681686,1
EIN-37-1196065,East North Central,Madison County,Illinois,15th Congressional district,Environment and animals,$1M to $4.9M,68727,0.175974080992863,0.1297584416318,0
EIN-13-3213301,Mid-Atlantic,New York County,New York,10th Congressional district,Unclassified,$100K to $499K,80000,0.0426995104514725,-0.345831066904965,1
EIN-52-2266235,South Atlantic,Baltimore city,Maryland,7th Congressional district,"Public, societal benefit",$1M to $4.9M,285567,-0.177062983511761,-0.456002383371103,1
EIN-90-0640625,Mountain,Sierra County,New Mexico,2nd Congressional district,Health,$500K to $999K,505732,0,-0.747931745379148,1
EIN-87-0506777,Mountain,Utah County,Utah,3rd Congressional district,Unclassified,$100K to $499K,5220,-5.4024124161212,-5.61730682145651,1
EIN-39-6123888,East North Central,Sheboygan County,Wisconsin,6th Congressional district,Unclassified,$100K to $499K,448086,0.0890408960970772,-0.84457274538075,1
EIN-05-0633175,East North Central,Fulton County,Illinois,17th Congressional district,"Public, societal benefit",$100K to $499K,188294,0.393318231562192,-0.327181657470402,1
EIN-56-1823588,South Atlantic,Randolph County,North Carolina,9th Congressional district,Unclassified,$1M to $4.9M,30000,-0.0532303313648227,-0.0655583503631218,1
EIN-36-4113692,East North Central,Cook County,Illinois,4th Congressional district,Hospitals,$10M or more,1600000,0.02291080882239,0.00922005005118932,0
EIN-13-3935070,Mid-Atlantic,Rockland County,New York,17th Congressional district,Human services,$5M to $9.9M,62972,0.144392301342451,0.137307360015535,0
EIN-22-2462905,Mid-Atlantic,Monroe County,New York,25th Congressional district,Unclassified,$1M to $4.9M,2072826,0.437689511533648,-0.0137355367977143,1
EIN-22-3114280,Mid-Atlantic,Monmouth County,New Jersey,6th Congressional district,Human services,$10M or more,8405500,-0.0770881950111431,-0.745633517381144,1
EIN-23-7442301,East South Central,Montgomery County,Alabama,2nd Congressional district,Unclassified,$5M to $9.9M,5724598,0.056394576479932,-0.916343728855262,1
EIN-74-2352393,West South Central,Navarro County,Texas,6th Congressional district,Health,Less than $100K,17400,0.05469337079753,-0.229555330479956,1
EIN-46-3388438,East North Central,Cook County,Illinois,7th Congressional district,"Public, societal benefit",$5M to $9.9M,11163064,0.511121476440164,-0.0823924209725331,1
EIN-94-2758154,Pacific,San Francisco County,California,11th Congressional district,"Public, societal benefit",$500K to $999K,618368,0.154049314613234,-0.624389924581649,1
EIN-88-0161009,Mountain,Clark County,Nevada,1st Congressional district,Human services,$10M or more,39004,-0.089740223492916,-0.0908523078473256,1
EIN-31-1808710,East North Central,Marion County,Ohio,4th Congressional district,Human services,$100K to $499K,167115,-0.0924514759555915,-0.517790877021517,1
EIN-13-3193351,Mid-Atlantic,New York County,New York,12th Congressional district,Unclassified,$100K to $499K,96767,-0.197153252876214,-0.445102108796474,1
EIN-48-1061493,West North Central,McPherson County,Kansas,1st Congressional district,"Arts, culture, and humanities",$1M to $4.9M,38978,-0.405874480042976,-0.457069642390404,1
EIN-30-0254347,South Atlantic,Beaufort County,North Carolina,3rd Congressional district,Human services,$500K to $999K,241126,-0.185838382363676,-0.688744746748981,1
EIN-45-0489204,West North Central,Douglas County,Nebraska,2nd Congressional district,Human services,$10M or more,3416359,-0.0276119567903655,-0.293451479425125,1
EIN-88-0361875,Mountain,Clark County,Nevada,4th Congressional district,"Arts, culture, and humanities",$10M or more,5e+06,0.0257395874577435,-0.109311702726397,1
EIN-71-0354767,West South Central,Ashley County,Arkansas,4th Congressional district,Human services,$500K to $999K,8100,-0.0303910938778472,-0.0412738463274741,1
EIN-56-6017737,South Atlantic,Wake County,North Carolina,2nd Congressional district,Hospitals,$10M or more,4127081,0.00503958256753548,0.00324391913952216,0
EIN-01-0211534,New England,Penobscot County,Maine,2nd Congressional district,Unclassified,$10M or more,496342,0.0374944833363241,0.0359821935527148,0
EIN-65-0058919,South Atlantic,Broward County,Florida,23rd Congressional district,"Arts, culture, and humanities",$1M to $4.9M,1167540,0.0296775508905328,-0.658294806237088,1
EIN-47-2440569,Mountain,Maricopa County,Arizona,1st Congressional district,Human services,$500K to $999K,221065,-0.466280245568133,-0.949084579483136,1
EIN-75-2530888,West South Central,Collin County,Texas,4th Congressional district,Human services,$1M to $4.9M,152500,-0.161976074229161,-0.198511832674372,1
EIN-31-1744654,Pacific,King County,Washington,9th Congressional district,Human services,$500K to $999K,507332,-0.200741390014974,-0.862477630473686,1
EIN-23-1970883,Mid-Atlantic,Lancaster County,Pennsylvania,11th Congressional district,Human services,$100K to $499K,917811,0.646575147680238,-0.299125510428033,1
EIN-35-1386124,East North Central,Johnson County,Indiana,6th Congressional district,Human services,$500K to $999K,574120,0.114183389040319,-0.770940995818893,1
EIN-32-0083030,Pacific,Santa Clara County,California,18th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,214411,-0.323273659643615,-0.421972776276601,1
EIN-80-0796851,West South Central,Gregg County,Texas,1st Congressional district,"Arts, culture, and humanities",$500K to $999K,23000,0.17256834547656,0.13498670753806,0
EIN-37-1551109,Pacific,Fresno County,California,5th Congressional district,Education,$5M to $9.9M,154880,-0.00408311768796834,-0.0209343558971065,1
EIN-83-0378198,South Atlantic,DeKalb County,Georgia,4th Congressional district,Human services,$1M to $4.9M,3443725,0.074244702583857,-0.822749527698992,1
EIN-82-1454431,Mid-Atlantic,Monroe County,New York,25th Congressional district,"Public, societal benefit",$100K to $499K,149217,-0.261910199352758,-1.09305913741916,1
EIN-20-0585134,East South Central,Bradley County,Tennessee,3rd Congressional district,Education,$500K to $999K,1e+05,-0.149915821497846,-0.306091150168826,1
EIN-02-0362579,New England,Strafford County,New Hampshire,1st Congressional district,Unclassified,$5M to $9.9M,7670055,0.0694021934272037,-0.827670819839323,1
EIN-86-2305654,East North Central,Dane County,Wisconsin,2nd Congressional district,Education,$100K to $499K,60260,0.132185050037935,-0.00388381083131616,1
EIN-47-0841274,West North Central,Jefferson County,Nebraska,3rd Congressional district,Human services,$1M to $4.9M,63731,0.0961778570239462,0.0729110992339213,0
EIN-23-7011715,East North Central,Holmes County,Ohio,12th Congressional district,"Arts, culture, and humanities",$100K to $499K,25485,0.437268661499236,0.318911588636606,0
EIN-85-2092471,East North Central,Racine County,Wisconsin,1st Congressional district,Human services,$500K to $999K,406622,0.104612009787002,-0.51915138406314,1
EIN-41-0694747,West North Central,Rice County,Minnesota,2nd Congressional district,Unclassified,$10M or more,6645311,0.0894849720650336,0.0656627846527652,0
EIN-41-0873609,West North Central,Becker County,Minnesota,7th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,588700,-0.131526412535973,-0.592403166560718,1
EIN-20-0763511,East South Central,Jefferson County,Alabama,7th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,848691,0.365166288837079,0.125240684373347,0
EIN-41-1267614,West North Central,Mower County,Minnesota,1st Congressional district,Unclassified,$500K to $999K,65590,0.181880917175858,0.113918554999363,0
EIN-20-8883546,East North Central,Outagamie County,Wisconsin,8th Congressional district,"Arts, culture, and humanities",$500K to $999K,104691,0.0806830674411156,-0.0325963228101763,1
EIN-20-8182617,East North Central,Franklin County,Ohio,3rd Congressional district,Human services,$100K to $499K,92819,-0.276112486975826,-0.762098737636852,1
EIN-23-7136978,East North Central,Ionia County,Michigan,2nd Congressional district,Unclassified,$100K to $499K,33000,-0.14127985125104,-0.236262739939729,1
EIN-87-3479318,Mid-Atlantic,Albany County,New York,20th Congressional district,Education,$1M to $4.9M,903624,0.102802944783679,-0.191162721094632,1
EIN-58-1087497,South Atlantic,Putnam County,Georgia,10th Congressional district,Unclassified,$1M to $4.9M,1380635,0.304838673196355,0.0769002681667141,0
EIN-01-0316813,New England,Androscoggin County,Maine,2nd Congressional district,Unclassified,$10M or more,1731729,-0.0962653933260245,-0.27042772695963,1
EIN-39-0818102,East North Central,Dane County,Wisconsin,2nd Congressional district,Unclassified,$100K to $499K,9796,-0.0327437967115097,-0.056172197309417,1
EIN-26-4080644,West North Central,Ramsey County,Minnesota,4th Congressional district,"International, foreign affairs",$1M to $4.9M,226941,0.0856118154977586,-0.114219824401824,1
EIN-94-3253918,Pacific,San Francisco County,California,11th Congressional district,Human services,$500K to $999K,15000,-0.0757300371719683,-0.0998781326116809,1
EIN-05-0275443,New England,Providence County,Rhode Island,1st Congressional district,Human services,$10M or more,59567,-0.14039571446769,-0.143381863243139,1
EIN-26-1767757,Pacific,Los Angeles County,California,28th Congressional district,Human services,$1M to $4.9M,1050053,0.0738264673370729,-0.191239433554993,1
EIN-72-0566460,West South Central,Jefferson Parish,Louisiana,1st Congressional district,Education,$5M to $9.9M,357876,0.140685493115097,0.105758013729694,0
EIN-02-0268636,New England,Strafford County,New Hampshire,1st Congressional district,Unclassified,$10M or more,16787565,0.0231440189703877,-0.7723543048388,1
EIN-59-2988012,South Atlantic,Orange County,Florida,10th Congressional district,Human services,$100K to $499K,54598,-0.622557263661558,-1.26919250538882,1
EIN-94-3177103,Pacific,Alameda County,California,12th Congressional district,Unclassified,$1M to $4.9M,759543,0.0366284495930526,-0.567188858909518,1
EIN-23-7129499,Mid-Atlantic,New York County,New York,12th Congressional district,"Public, societal benefit",$5M to $9.9M,4857891,-0.16476253219747,-0.847299163866841,1
EIN-59-3831406,West South Central,Ouachita Parish,Louisiana,5th Congressional district,Human services,$100K to $499K,280190,0.27709798437521,-0.664793126168162,1
EIN-52-1372330,South Atlantic,Virginia Beach city,Virginia,2nd Congressional district,Unclassified,$1M to $4.9M,475000,0.0929844902678237,-0.0630325106584246,1
EIN-56-1152417,South Atlantic,Rowan County,North Carolina,6th Congressional district,Unclassified,$1M to $4.9M,287790,0.404568125180708,0.280744447962991,0
EIN-22-3420017,Mid-Atlantic,Hudson County,New Jersey,8th Congressional district,"Arts, culture, and humanities",$100K to $499K,39725,-0.00425791085033144,-0.220280271679727,1
EIN-47-2323660,Mid-Atlantic,New York County,New York,10th Congressional district,"Arts, culture, and humanities",$100K to $499K,40000,-0.515379515660963,-0.765554638246773,1
EIN-01-0582371,South Atlantic,Broward County,Florida,23rd Congressional district,Human services,$1M to $4.9M,1943790,-0.121392167917299,-0.727517312604774,1
EIN-85-0819002,South Atlantic,Duval County,Florida,4th Congressional district,"Public, societal benefit",$1M to $4.9M,1755000,0.427316378719089,-0.156709660522801,1
EIN-56-2078739,South Atlantic,Forsyth County,North Carolina,10th Congressional district,"Public, societal benefit",$100K to $499K,129927,0.285179933149083,-0.184827591196516,1
EIN-23-7447365,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),Environment and animals,$1M to $4.9M,320184,-0.0506624107479055,-0.256049834277038,1
EIN-94-1612786,Pacific,Sacramento County,California,6th Congressional district,Human services,$500K to $999K,700324,-0.0020190596950563,-1.00201620388219,1
EIN-85-2214632,Pacific,Pierce County,Washington,10th Congressional district,"Arts, culture, and humanities",$100K to $499K,52300,-0.343519426518386,-0.567482153639287,1
EIN-37-1575390,Mid-Atlantic,Berks County,Pennsylvania,6th Congressional district,Human services,$1M to $4.9M,1794592,-0.0573787092762068,-0.972899524382112,1
EIN-95-3618489,Pacific,Riverside County,California,25th Congressional district,Human services,$1M to $4.9M,131485,-0.0667717770731767,-0.181116303824152,1
EIN-20-3127764,South Atlantic,Jeff Davis County,Georgia,8th Congressional district,Human services,$500K to $999K,48258,0.0260559106979567,-0.0247832975849849,1
EIN-38-2224861,East North Central,Washtenaw County,Michigan,6th Congressional district,Unclassified,$5M to $9.9M,4191705,0.0197934823352633,-0.433142928891651,1
EIN-47-5249182,Pacific,Los Angeles County,California,44th Congressional district,Environment and animals,$1M to $4.9M,1240285,0.24558244881868,-0.100462896699346,1
EIN-36-3431212,West North Central,Ramsey County,Minnesota,4th Congressional district,"Public, societal benefit",$500K to $999K,401285,0.113816898018134,-0.333379024133658,1
EIN-46-5521667,New England,Washington County,Vermont,Congressional district (at large),Human services,$100K to $499K,343358,-0.151369327276212,-1.04066283002937,1
EIN-39-1427980,East North Central,Grant County,Wisconsin,3rd Congressional district,Health,$100K to $499K,3781,0.0594376123404385,0.0402394565007667,0
EIN-61-1625859,East North Central,Kent County,Michigan,3rd Congressional district,Human services,$100K to $499K,30000,-0.349963418203102,-0.569454199590284,1
EIN-56-1920846,South Atlantic,Rowan County,North Carolina,6th Congressional district,Environment and animals,$1M to $4.9M,3015917,0.590251132282852,0.124486328052307,0
EIN-55-0765059,South Atlantic,Cabell County,West Virginia,1st Congressional district,Human services,$100K to $499K,60541,-0.109138145971485,-0.743360885005814,1
EIN-46-4509321,Mid-Atlantic,Mercer County,New Jersey,12th Congressional district,"Public, societal benefit",Less than $100K,11500,0.260050808500343,0.144118714464293,0
EIN-59-6139954,South Atlantic,Orange County,Florida,10th Congressional district,Unclassified,$500K to $999K,10010,0.269239626733969,0.257478127841971,0
EIN-02-0585594,Mid-Atlantic,Butler County,Pennsylvania,16th Congressional district,Health,$10M or more,14481785,0.0134872331766463,-0.492456859695134,1
EIN-80-0933660,Pacific,Riverside County,California,41st Congressional district,Education,$10M or more,1298216,0.00370040756514547,-0.0720259442680286,1
EIN-92-2446014,West North Central,Wright County,Minnesota,6th Congressional district,Education,Less than $100K,19992,0.728470413100112,0.2324525493115,0
EIN-41-2205907,Pacific,Anchorage Municipality,Alaska,Congressional district (at large),Environment and animals,$1M to $4.9M,814406,0.249561016022678,-0.0593706625557004,1
EIN-59-3127943,South Atlantic,Hillsborough County,Florida,14th Congressional district,Human services,$10M or more,13268864,0.0166970208093808,-0.953509318141736,1
EIN-46-2214021,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),"Public, societal benefit",$5M to $9.9M,1425826,0.0864767043841433,-0.0953755426579738,1
EIN-23-2604510,Mid-Atlantic,Luzerne County,Pennsylvania,8th Congressional district,Human services,$100K to $499K,96500,-0.187621333889991,-0.439421772257593,1
EIN-95-4002138,Pacific,Los Angeles County,California,34th Congressional district,Human services,$10M or more,26018207,0.00350620965375187,-0.883545535824359,1
EIN-04-3478123,New England,Middlesex County,Massachusetts,7th Congressional district,"International, foreign affairs",$10M or more,4890489,-0.116729146326909,-0.284743272943848,1
EIN-26-3166453,South Atlantic,Martinsville city,Virginia,9th Congressional district,Human services,$1M to $4.9M,430327,-0.745211225335607,-1.25770538972361,1
EIN-01-0869799,Pacific,King County,Washington,7th Congressional district,Human services,$1M to $4.9M,326627,0.226222428610723,0.118497195615622,0
EIN-23-7130783,East South Central,Tuscaloosa County,Alabama,4th Congressional district,"Arts, culture, and humanities",$100K to $499K,27300,0.138093932211579,0.0489673724967843,0
EIN-38-2628219,East North Central,Ingham County,Michigan,7th Congressional district,Human services,$1M to $4.9M,72390,0.0122003153666425,-0.0572321397741791,1
EIN-75-1438726,West South Central,Tarrant County,Texas,24th Congressional district,Unclassified,$10M or more,235471,0.0824889536613578,0.0817934423292366,0
EIN-15-0567352,Mid-Atlantic,Oneida County,New York,21st Congressional district,Education,$100K to $499K,24687,0.16932582204013,0.00723552894211577,0
EIN-16-1622853,Mountain,Clark County,Nevada,3rd Congressional district,"Public, societal benefit",$5M to $9.9M,4719917,-0.066023374171094,-1.00774137734266,1
EIN-73-1533089,West South Central,Rogers County,Oklahoma,2nd Congressional district,Human services,$100K to $499K,100796,0.253224409807675,0.0618182784917814,0
EIN-46-5544340,Pacific,Lane County,Oregon,4th Congressional district,"Public, societal benefit",$1M to $4.9M,1017656,-0.404890983758518,-1.3577470538555,1
EIN-46-4832167,West South Central,Tulsa County,Oklahoma,1st Congressional district,Education,$10M or more,13938789,0.186367942401315,-0.630445687312282,1
EIN-41-1361913,West North Central,Ramsey County,Minnesota,4th Congressional district,Unclassified,$1M to $4.9M,96042,-0.0819780163083627,-0.119517268712756,1
EIN-72-0363143,West South Central,Caddo Parish,Louisiana,4th Congressional district,"Arts, culture, and humanities",$500K to $999K,86945,-0.0846753905584039,-0.265442494251296,1
EIN-95-2540850,Pacific,San Bernardino County,California,35th Congressional district,Human services,$1M to $4.9M,1777651,-0.505783221097253,-1.08145020134489,1
EIN-22-1918943,Mid-Atlantic,Hudson County,New Jersey,8th Congressional district,Unclassified,$1M to $4.9M,924665,-0.0828479251849168,-0.294523268343392,1
EIN-52-1047511,South Atlantic,Baltimore city,Maryland,7th Congressional district,Human services,$1M to $4.9M,58006,-0.134607692963966,-0.180009689975572,1
EIN-37-1409673,East North Central,Adams County,Illinois,15th Congressional district,Human services,$1M to $4.9M,1596873,-0.0810641194412946,-0.784832820706284,1
EIN-48-1005017,West North Central,Ford County,Kansas,1st Congressional district,Human services,$100K to $499K,157906,0.145687672760215,-0.771282897029105,1
EIN-94-2324608,Pacific,Santa Clara County,California,17th Congressional district,Unclassified,$5M to $9.9M,1299510,0.118505991866421,-0.0396515327895937,1
EIN-34-1608198,East North Central,Franklin County,Ohio,3rd Congressional district,Human services,$100K to $499K,132785,0.106652631903638,-0.405327040824195,1
EIN-75-2651114,West South Central,Smith County,Texas,1st Congressional district,Education,$10M or more,23307414,-0.113652559597838,-1.05634982309017,1
EIN-46-1756544,East North Central,Oakland County,Michigan,12th Congressional district,Human services,$100K to $499K,10000,-0.109342512050961,-0.18721624757618,1
EIN-65-0576650,South Atlantic,Miami-Dade County,Florida,26th Congressional district,Human services,$5M to $9.9M,3580311,0.170443844491614,-0.220911260068184,1
EIN-23-7071520,East North Central,Cuyahoga County,Ohio,11th Congressional district,Unclassified,$500K to $999K,627976,-0.0781481343422671,-1.01448242442316,1
EIN-56-0999338,South Atlantic,Mecklenburg County,North Carolina,12th Congressional district,Health,$1M to $4.9M,2923493,0.00436913260779005,-0.991431022919297,1
EIN-94-2681735,Pacific,Contra Costa County,California,10th Congressional district,Unclassified,$1M to $4.9M,14527,0.419156147959095,0.416749860570496,0
EIN-47-1195624,South Atlantic,Mecklenburg County,North Carolina,12th Congressional district,Education,$10M or more,704490,0.0425339044193412,0.0061165484623671,0
EIN-45-4919269,Mid-Atlantic,Fulton County,New York,21st Congressional district,"Public, societal benefit",$500K to $999K,253343,0.0483891755093752,-0.198968752074798,1
EIN-26-2424174,West South Central,Pulaski County,Arkansas,2nd Congressional district,Human services,$100K to $499K,111600,-0.186062007977078,-0.717232582269564,1
EIN-52-1332737,South Atlantic,Baltimore County,Maryland,7th Congressional district,Health,$1M to $4.9M,302115,0.646389436338167,0.585539819675747,0
EIN-46-3906114,South Atlantic,Douglas County,Georgia,6th Congressional district,Health,$100K to $499K,3560,0.0163217610916356,0.00141145329429848,0
EIN-31-1559356,South Atlantic,Volusia County,Florida,7th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,697828,0.21387824679425,-0.161137405101148,1
EIN-54-1644294,South Atlantic,Loudoun County,Virginia,10th Congressional district,Unclassified,$500K to $999K,11286,0.238536262137184,0.226316792405436,0
EIN-51-0175667,Pacific,Jefferson County,Washington,6th Congressional district,Human services,$1M to $4.9M,776378,-0.13719124826592,-0.91822184754583,1
EIN-87-3260079,Pacific,Jefferson County,Oregon,2nd Congressional district,Environment and animals,$100K to $499K,120000,0.0936913308115132,-0.384630715450201,1
EIN-45-0324907,West North Central,Williams County,North Dakota,Congressional district (at large),Unclassified,$10M or more,6939939,0.0708578877846477,-0.500656011489672,1
EIN-75-2954442,West South Central,Rusk County,Texas,1st Congressional district,Human services,$1M to $4.9M,1275573,-0.0419202707180204,-1.00029226606881,1
EIN-23-7428699,Mid-Atlantic,Pike County,Pennsylvania,8th Congressional district,Human services,Less than $100K,12353,0.286702198313077,0.184150229129309,0
EIN-27-4932848,East North Central,Athens County,Ohio,12th Congressional district,"Arts, culture, and humanities",$100K to $499K,265572,0.332135932105402,-0.0991428729184869,1
EIN-06-0811776,New England,Western Connecticut Planning Region,Connecticut,4th Congressional district,Unclassified,$5M to $9.9M,5061637,-0.0189168341721632,-0.960625851636146,1
EIN-04-3670714,West South Central,Cleburne County,Arkansas,2nd Congressional district,"Public, societal benefit",Less than $100K,250000,0.911609041895435,-0.0396087070667869,1
EIN-34-1190920,East North Central,Cuyahoga County,Ohio,11th Congressional district,Unclassified,$1M to $4.9M,880669,-0.274483584007295,-0.730758031842415,1
EIN-77-0448301,Pacific,Ventura County,California,26th Congressional district,Unclassified,$10M or more,3033508,0.112295068476216,0.0383268324280671,0
EIN-20-4227123,West North Central,Polk County,Iowa,3rd Congressional district,"Arts, culture, and humanities",$5M to $9.9M,1023762,0.0458292186077201,-0.0567374785188531,1
EIN-37-0661218,East North Central,Perry County,Illinois,12th Congressional district,Unclassified,$10M or more,505808,0.0253103516415974,0.0124796892279059,0
EIN-87-0741150,West South Central,Dallas County,Texas,30th Congressional district,Human services,$5M to $9.9M,35000,0.152158160757208,0.147879237036114,0
EIN-20-1238160,East North Central,Franklin County,Ohio,3rd Congressional district,Religion-related,$100K to $499K,16031,0.404599620083823,0.379159201382552,0
EIN-94-3468601,Pacific,Jackson County,Oregon,2nd Congressional district,Human services,$1M to $4.9M,598594,-0.0948259503027853,-0.623161376933947,1
EIN-47-3799558,Pacific,Imperial County,California,25th Congressional district,"Public, societal benefit",$100K to $499K,651531,0.353731884380971,-0.614313010558096,1
EIN-86-0214457,Mountain,Mohave County,Arizona,9th Congressional district,Unclassified,$10M or more,132963,0.0834892588537664,0.0780147754192841,0
EIN-04-2255588,New England,Suffolk County,Massachusetts,8th Congressional district,Education,$1M to $4.9M,166237,0.110286041970759,0.0694776460514759,0
EIN-27-1751656,West South Central,Collin County,Texas,3rd Congressional district,Education,$500K to $999K,94428,-0.0121079189593529,-0.120944336997789,1
EIN-82-2514071,Mountain,Doña Ana County,New Mexico,2nd Congressional district,"Public, societal benefit",Less than $100K,258701,0.700894082357625,-0.299105917642375,1
EIN-52-1689627,South Atlantic,Washington County,Maryland,6th Congressional district,Unclassified,$1M to $4.9M,3572811,-0.00087833679196505,-0.999965045495385,1
EIN-56-0670676,South Atlantic,Wake County,North Carolina,2nd Congressional district,Unclassified,$10M or more,2782100,0.0246736483570754,-0.00203027986073836,1
EIN-31-0846949,East North Central,Greene County,Ohio,10th Congressional district,Unclassified,$500K to $999K,445652,0.00107109315506163,-0.581044524819972,1
